song_id,song_name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2ezY94QlqbDG0aYgKnpy9C,News At 9,Peter McPoland,0.343,0.406,3,-5.921,1,0.0324,0.366,0.000133,0.333,0.113,134.107,193720,4
19CSr8rwW05VJL2F91KFNK,ivy,Taylor Swift,0.515,0.545,2,-9.277,1,0.0353,0.855,1.97e-05,0.0921,0.535,88.856,260440,4
0GNVXNz7Jkicfk2mp5OyG5,Stick Season,Noah Kahan,0.664,0.5,9,-6.935,1,0.0651,0.799,0.0,0.0966,0.801,117.896,182347,4
6Fha6tXHkL3r9m9nNqQG8p,Georgia,Vance Joy,0.388,0.66,11,-7.372,1,0.0308,0.312,0.000307,0.0943,0.401,143.554,230507,4
0fqjy5gVNVmQQmxOLLfb3c,Take Your Time,Vance Joy,0.638,0.687,7,-6.556,1,0.0351,0.4,0.000114,0.166,0.323,114.98,217173,4
2IVsRhKrx8hlQBOWy4qebo,Mr. Loverman,Ricky Montgomery,0.639,0.526,0,-6.697,1,0.0256,0.245,2.43e-05,0.25,0.488,130.033,216880,3
2xXNLutYAOELYVObYb1C1S,As the World Caves In,Sarah Cothran,0.422,0.25,0,-6.836,1,0.0351,0.441,0.0,0.35,0.246,124.026,161613,4
7B5Npv8NjjTCzk8PLpU66h,Love In The Dark,Adele,0.331,0.341,9,-6.057,0,0.0309,0.528,0.0,0.109,0.152,109.821,285935,4
0w5ymU3obTE6hVDfMHJDDL,"Bella's Lullaby (From ""Twilight"")","Carter Burwell, Maksym Rzemiński",0.274,0.0571,7,-30.322,1,0.0545,0.988,0.763,0.0844,0.0513,174.477,128813,3
5kRPPEWFJIMox5qIkQkiz5,Sweet Creature,Harry Styles,0.427,0.262,7,-8.541,1,0.0276,0.746,0.0,0.068,0.228,104.085,224867,4
0QPRDC97rIQB3Jh3hrVJoH,SNAP,Rosa Linn,0.563,0.639,0,-8.205,1,0.0684,0.107,1.06e-05,0.446,0.518,169.985,179551,4
4IeGLYWTUvuqaLjBWGxix2,Found,Zach Webb,0.232,0.0332,10,-23.396,0,0.0346,0.904,0.00333,0.36,0.0824,80.977,311171,1
60oxcPMghSlMJH2xM5SmUd,Cover Your Tracks,A Boy and His Kite,0.457,0.413,0,-11.946,1,0.0293,0.441,0.288,0.0955,0.156,150.013,271913,3
13NC44aS3d0EFF58oVQ8T7,River Flows In You,Yiruma,0.32,0.242,9,-19.773,1,0.0498,0.987,0.949,0.0924,0.115,145.722,188240,4
4ZJXI6GhniCI0kSuin51lF,Lost With You,Patrick Watson,0.373,0.157,4,-16.714,0,0.0331,0.98,0.0103,0.0837,0.319,77.483,175644,4
15yScQGLH5QOuXm9XbhnPb,Leaving Hogwarts,John Williams,0.183,0.0473,2,-21.272,1,0.0375,0.932,0.91,0.0984,0.0365,73.398,133573,3
6VzcQuzTNTMFnJ6rBSaLH9,Fine Line,Harry Styles,0.306,0.347,2,-8.5,1,0.0334,0.172,0.00013,0.0485,0.0511,120.996,377960,4
5PzWVmfzu7rePAuFkxPQf0,Repeat Until Death,Novo Amor,0.233,0.15,1,-11.736,1,0.0336,0.982,0.36,0.154,0.0875,143.887,234080,3
0sY6ZUTh4yoctD8VIXz339,champagne problems,Taylor Swift,0.462,0.24,0,-12.077,1,0.0377,0.92,0.0,0.113,0.32,171.319,244000,4
5vlQCLaiz7X5gno3XY3Cy2,Home,Catie Turner,0.361,0.177,11,-12.023,0,0.0346,0.927,0.0,0.0911,0.32,113.36,207837,4
35IcAVSMsU9qzHfpPbvC8A,Feels Like,Gracie Abrams,0.617,0.483,11,-7.359,1,0.0458,0.702,0.000216,0.121,0.176,144.99,152318,4
6kqsNp22xUmUyfsaUt7VpB,Center of Gravity,The Brazen Youth,0.521,0.33,1,-12.142,0,0.0288,0.265,0.000242,0.106,0.315,130.484,327907,3
2o49Twc3qrNMOt8gq9W06L,Pictures Of You - Remastered,The Cure,0.476,0.764,9,-6.454,1,0.032,0.00325,0.112,0.138,0.545,171.903,448307,4
2wtYR2nvgnmyPWjlMtS8TE,Love Don't Live Here,Lucy Daley,0.621,0.323,0,-13.508,1,0.0292,0.835,0.000109,0.07,0.377,101.962,195569,4
7iBSkXB0pTvZasOLf0Qxk9,Autumn Leaves - Deluxe Edition,Ed Sheeran,0.555,0.257,10,-12.637,1,0.0299,0.892,1.42e-06,0.124,0.431,89.013,200756,4
4xIzFwbnxTAZRrPnIUm4y2,Music To Watch Boys To,Lana Del Rey,0.404,0.489,1,-8.049,0,0.036,0.717,0.000331,0.251,0.128,131.558,290626,4
5cUtNMpLDEU0AoWDDSxHUo,Coffee Cups and Cigarettes,Tomo,0.459,0.063,8,-14.446,1,0.0366,0.995,0.803,0.108,0.15,131.704,207598,4
3SWGtKHaCFEUqfm9ydUFVw,Disaster,Conan Gray,0.614,0.81,0,-5.184,1,0.0926,0.0101,0.0,0.0832,0.605,171.09,153097,4
3pYB28IRzhtR5cHXLINchp,Can I Believe You,Fleet Foxes,0.514,0.755,11,-8.455,1,0.03,0.354,0.0664,0.144,0.599,77.415,244187,4
0uwNtbl80CvP4EFio32PYv,Full Moon,The Black Ghosts,0.564,0.598,7,-8.064,1,0.0262,0.0105,0.0901,0.165,0.555,105.009,231333,4
74f0dpqHhTeTJzs4pmZ1yq,Pool House,The Backseat Lovers,0.594,0.355,7,-11.184,1,0.0305,0.0478,0.000109,0.0559,0.327,134.097,269412,4
4C2aiAVTTVyZbCQZst5Xu1,Tiger Striped Sky,Roo Panes,0.473,0.317,2,-10.324,1,0.0318,0.944,0.0124,0.11,0.132,139.899,241720,4
2xhPeq2JkRk92QCN1uwB5x,Staring At The Moon,THE BAND LIGHT,0.478,0.571,11,-11.634,0,0.0595,0.0548,0.00103,0.106,0.231,139.851,188559,4
2HZLXBOnaSRhXStMLrq9fD,Mary On A Cross,Ghost,0.466,0.9,11,-4.469,1,0.0447,0.000235,0.00104,0.103,0.561,130.02,244804,4
7f9sC9fvtjYSZYOLSmKJlq,Tom's Diner,"Suzanne Vega, DNA",0.86,0.439,6,-12.264,0,0.0495,0.0204,0.0147,0.0465,0.725,99.144,228307,4
1wvXkk9453MGlnuUaGriIa,katch me,Annie Omalley,0.424,0.292,1,-10.062,1,0.0314,0.459,0.0,0.0956,0.227,127.531,238027,3
6c6vULMrRuN4NECs2iB1xe,The Loneliest Time (feat. Rufus Wainwright),"Carly Rae Jepsen, Rufus Wainwright",0.707,0.562,2,-6.202,1,0.0567,0.105,0.0,0.0999,0.525,122.993,274507,4
6gyRapQ68sQGiqZ0YKDviT,Heartbeat,Julian Moon,0.45,0.451,9,-8.415,0,0.052,0.0771,7.48e-05,0.131,0.482,149.984,181369,5
5WAne2PBQXGadZ498rsDnU,Siren Song,Julian Moon,0.549,0.588,3,-9.119,1,0.0478,0.406,0.000416,0.109,0.443,108.056,247683,4
0drToh2Tl84kwQr96gygJl,Hurricane,Julian Moon,0.44,0.488,11,-9.825,1,0.0351,0.222,0.0239,0.0954,0.482,78.515,198620,4
2wqNp6fjweanNlCBj7RG4s,Honor Among Thieves,Julian Moon,0.598,0.523,0,-7.317,1,0.0328,0.164,0.0129,0.0827,0.308,86.039,210281,4
3exAe9NaniGdGZ1guaHWnI,Sweeter the Heart,Julian Moon,0.678,0.169,6,-14.766,1,0.0354,0.866,0.000108,0.109,0.343,118.989,148778,4
2iUyvvPhSYN68f67c7xeVo,Time of the Season - Mono Version,The Zombies,0.536,0.696,4,-6.818,0,0.0365,0.134,3.17e-06,0.287,0.683,117.179,214027,4
6F980QL4axcqjJDMaV7Ew8,Moment's Silence (Common Tongue),Hozier,0.516,0.593,0,-5.09,1,0.0252,0.055,0.0401,0.111,0.53,76.018,254840,4
4sofJiicQwKsRo3S1vpt39,Turning Me Up (Hadal Ahbek),"Issam Alnajjar, Loud Luxury, Ali Gatie",0.744,0.816,11,-3.933,1,0.0372,0.144,8.51e-06,0.0902,0.748,120.062,144000,4
20yNjjGAAROnXoANUjI3JY,Ugo,The Dead Pirates,0.25,0.707,4,-6.118,1,0.0304,0.011,0.712,0.152,0.262,90.081,358741,4
088A0d0aV3nWsBVABC1SHE,Crucifire,Desert Sessions,0.331,0.904,6,-6.296,0,0.0407,0.00629,0.265,0.413,0.923,154.674,104611,4
0kiSbJ3HyRnHLiHYLqpTaz,Cranberry Kiss,Kamggarn,0.282,0.736,9,-6.502,1,0.0349,0.000228,0.641,0.0806,0.558,147.075,161772,4
11iIikXxC6NP0Ma8vMD27x,Alien Blues,Vundabar,0.467,0.757,3,-5.093,1,0.033,0.0807,0.908,0.0876,0.433,82.282,155933,4
6YxJ2V3j7OZnX7dIhdR8Ch,Hungover in the City of Dust,Autoheart,0.49,0.404,0,-12.529,1,0.0305,0.435,0.00567,0.0779,0.152,143.938,291296,4
3DQVgcqaP3iSMbaKsd57l5,I Bet You Look Good On The Dancefloor,Arctic Monkeys,0.535,0.948,6,-4.19,0,0.0356,0.00225,0.0,0.376,0.778,103.183,173680,4
2ZZjAZLVSnHJnSNFN5AUCd,Fire In Cairo,The Cure,0.765,0.7,1,-8.844,1,0.245,0.234,3.82e-06,0.0996,0.673,146.062,203400,4
4u5CfuAGAHNYDIHSSW7BiY,engravings,Ethan Bortnick,0.647,0.657,5,-8.101,0,0.05,0.222,0.00231,0.143,0.39,139.038,180187,4
4TayVl5C9dYmXk1baWcfry,Cigarettes & Feelings,The Haunt,0.688,0.786,7,-4.371,0,0.0562,0.372,0.0,0.457,0.819,142.048,213205,4
4T5Rcn6qefZOUMgDb8AkEt,Behind The Wall Of Sleep,The Smithereens,0.42,0.846,10,-11.774,0,0.0482,0.00749,0.000101,0.161,0.542,137.599,203964,4
6SHTRuxHS9pM3BJsTn4PcU,Smile Boyo,Vundabar,0.548,0.662,5,-5.558,0,0.0364,0.264,0.00046,0.127,0.509,79.38,208238,4
45qkFWPAEU4DcWT3697FrP,Stuck Between,Dutch Criminal Record,0.519,0.878,4,-5.728,0,0.0294,7.45e-05,0.000899,0.11,0.552,105.04,164429,4
72jbDTw1piOOj770jWNeaG,Paris,The Chainsmokers,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,221507,4
0b37r8i1Mkcu3ICfjCvfpQ,In Blue,Declan McKenna,0.578,0.456,0,-10.155,1,0.0243,0.168,0.00306,0.202,0.276,96.979,294022,4
4BreyjJu4w5EUhTKPIQymq,Uncomfortable,Wallows,0.395,0.768,2,-2.81,1,0.0311,0.115,0.0204,0.286,0.251,142.016,294015,4
7GOq9gnXf7SCufEACaO87u,Sedona,Sir Chloe,0.538,0.548,11,-5.41,1,0.0289,0.167,0.0,0.126,0.373,75.014,183600,4
7D4xV0aaK5fsn0Zh2o96ql,Are You Lying to Your Therapist About Being Sober Again? Yes.,"Chrmng,",0.669,0.68,10,-5.355,1,0.0259,0.104,2.64e-05,0.0874,0.533,92.039,170870,4
7ArllcQI3c3ee43yKFSwBs,Maggot,Slutever,0.309,0.957,0,-6.851,1,0.153,0.000818,4.72e-06,0.133,0.132,125.594,146593,4
7EkWXAI1wn8Ii883ecd9xr,Freaks,Surf Curse,0.345,0.941,9,-9.918,1,0.0466,3.84e-05,0.633,0.0511,0.407,179.626,147062,4
13aTJyIiL95yMLU5df5jts,Hawaiian Party,Cub Sport,0.529,0.638,0,-7.104,1,0.0301,0.116,0.0,0.0964,0.504,169.96,242007,4
5pE9vMyvVNOpZFutt6lyy4,Sleeping Powder,Gorillaz,0.722,0.597,4,-5.964,0,0.0264,0.174,0.183,0.181,0.389,103.975,166482,4
7G7tgVYORlDuVprcYHuFJh,Don't Dream It's Over,Crowded House,0.439,0.422,8,-17.227,1,0.0409,0.0148,4.84e-05,0.0697,0.551,81.833,236933,4
3JvKfv6T31zO0ini8iNItO,Another Love,Tom Odell,0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,244360,4
2TVxnKdb3tqe1nhQWwwZCO,Tiny Dancer,Elton John,0.414,0.428,0,-11.097,1,0.0278,0.382,0.000243,0.148,0.282,145.075,377093,4
1djzKW3eYLyzjjHXazEWWh,Movement,Hozier,0.381,0.502,1,-5.505,0,0.0368,0.16,6.98e-05,0.0842,0.147,144.3,237800,4
4lJNen4SMTIJMahALc3DcB,"Thunderclouds (feat. Sia, Diplo, and Labrinth)","Sia, Diplo, Labrinth, LSD",0.69,0.714,7,-5.948,1,0.0338,0.0077,7.23e-05,0.191,0.489,112.009,187027,4
2M9ro2krNb7nr7HSprkEgo,Fast Car,Tracy Chapman,0.711,0.292,4,-15.523,0,0.037,0.313,0.0,0.131,0.194,103.951,296800,4
0T1gSxPju8RPEAdAjTbNqp,"Close to You (Baby, I'm on My Way)",Lance Lipinsky and the Lovers,0.705,0.239,4,-12.052,0,0.0388,0.923,1.28e-06,0.105,0.605,119.887,159258,4
2IvetNzSZMH5gwjInoyr18,It's Raining Men,The Weather Girls,0.69,0.744,1,-12.721,1,0.0613,0.034,0.598,0.453,0.56,136.918,324754,4
6lJyWYl1tSXqFn2FH16xvG,"Maybe, I",Des Rocs,0.392,0.672,4,-5.53,0,0.0626,0.213,0.0,0.115,0.42,64.928,186748,4
3S2yviOGRLQe2AIvjwPLBO,Buzzcut Season,Lorde,0.733,0.62,1,-10.525,1,0.075,0.606,0.305,0.117,0.247,111.039,246755,4
6MEd3Xv1tQILtkqi0V30bw,A World Alone,Lorde,0.561,0.485,1,-8.343,0,0.0362,0.289,0.00164,0.194,0.0663,118.017,294222,4
1VSngtLdJhrlfHkLxTyOXK,King,Florence + The Machine,0.73,0.445,6,-8.376,0,0.0446,0.142,0.00109,0.107,0.075,105.976,280131,4
12HB8AmFTovKrFcGG36KbL,Delilah,Florence + The Machine,0.426,0.87,9,-3.821,0,0.0621,0.096,0.0,0.112,0.414,169.946,293468,4
5WvtmvCVVWcRPMkiFyMlXK,Bad Guy,NateWantsToBattle,0.572,0.871,6,-5.347,0,0.0767,0.00308,1.44e-05,0.16,0.751,112.277,175226,3
6OiRh4kttAs1YWglvTcYkB,Alrighty Aphrodite,Peach Pit,0.534,0.724,6,-4.675,0,0.0495,0.00605,0.0929,0.108,0.503,81.846,207813,4
1F8WE9yIpZ2Te7hHoRA4KL,I Created a Monster,Hello Operator,0.372,0.67,11,-5.546,1,0.0584,0.0263,0.00113,0.0563,0.698,120.249,250847,4
58wyJLv6yH1La9NIZPl3ne,Can We Kiss Forever?,"Kina, Adriana Proenza",0.522,0.128,4,-18.717,1,0.0357,0.894,0.026,0.0941,0.124,109.986,187932,4
4xigPf2sigSPmuFH3qCelB,"Genius (feat. Sia, Diplo, and Labrinth)","Sia, Diplo, Labrinth, LSD",0.603,0.615,11,-4.931,0,0.165,0.0799,6.72e-05,0.117,0.561,158.657,213707,4
0z2BVrzRVNvmnFF37mDhev,Cassandra,Florence + The Machine,0.564,0.592,0,-6.58,0,0.0473,0.313,0.000113,0.232,0.0724,117.748,257962,4
42GuKw49pPxNAkIhWGwgFs,Body Paint,Arctic Monkeys,0.556,0.315,7,-11.651,0,0.0625,0.568,0.0,0.0774,0.256,143.327,290584,4
58U47mHjyLwUwJZ7voUt15,One Day,Lovejoy,0.339,0.73,10,-8.568,0,0.0358,0.00737,0.0,0.0472,0.837,183.144,144375,4
1QlKmemUGNvhYJ5yfvXeRA,Romance is Boring,Wilbur Music,0.584,0.421,9,-11.522,1,0.209,0.819,0.0,0.163,0.651,118.863,178085,4
6i4Qi1mJxXjqNIL9HfJhRs,Civil War,Guns N' Roses,0.336,0.787,10,-8.803,0,0.0732,0.0793,0.0648,0.32,0.383,140.003,462093,4
6GUiIbJ834FcHewby3PwV0,Breakfast,Dove Cameron,0.64,0.553,2,-6.42,0,0.0411,0.0579,0.0,0.0914,0.486,81.992,148471,4
1MSM3Fo2fvnwVqMcz8Jhjq,Cecilia And The Satellite,Andrew McMahon in the Wilderness,0.381,0.844,5,-7.123,1,0.144,0.0131,0.0,0.318,0.239,194.0,223880,4
6jHvX8ZnHKC1PnrPMJ0Emt,Cigarette Daydreams,Cage The Elephant,0.636,0.676,2,-3.442,1,0.0263,0.0807,0.0,0.0831,0.273,113.98,208760,4
57nNNkgk768QVXq3uHxu5e,Ways to Go,GROUPLOVE,0.577,0.827,7,-7.54,1,0.0365,0.00338,0.000647,0.26,0.179,101.031,215520,4
5WSdMcWTKRdN1QYVJHJWxz,Girls,The 1975,0.657,0.913,11,-4.984,1,0.0528,0.00392,0.00149,0.466,0.906,108.036,254620,4
7lMQmn9eXfnUwkrYcpHwvr,Miracle Mile,Cold War Kids,0.355,0.868,2,-3.144,1,0.0733,0.00659,0.545,0.323,0.309,142.844,180133,4
1eyzqe2QqGZUmfcPZtrIyt,Midnight City,M83,0.526,0.712,11,-6.525,0,0.0356,0.0161,0.0,0.179,0.32,105.009,241440,4
4N90LxX3kWhJucPQ484Qy9,I Can Talk,Two Door Cinema Club,0.471,0.75,9,-4.864,0,0.196,3.13e-05,0.103,0.271,0.652,162.944,175907,4
3FM33HqRlV7J1QJoPOnd2u,1901,Phoenix,0.591,0.831,0,-5.647,1,0.0415,0.0605,4.67e-05,0.19,0.705,144.084,193107,4
6vECYJHxYmm3Ydt3fF01pE,Stolen Dance,Milky Chance,0.885,0.581,11,-8.813,1,0.0378,0.427,0.000204,0.0759,0.728,114.016,313684,4
2AYEOC02WLhUiOoaig2SEH,Out of My League,Fitz and The Tantrums,0.545,0.968,9,-3.553,0,0.0853,0.0387,0.00325,0.331,0.527,169.965,209386,4
56igJevSZKAKqzW4PTQXJb,Chocolate,The 1975,0.617,0.932,11,-4.908,1,0.0556,0.000353,0.0,0.403,0.617,100.04,223754,4
0aersVHlGGXcHeRvHtuaSt,Dancing On Glass,St. Lucia,0.564,0.945,1,-4.705,1,0.0493,0.0189,0.0,0.359,0.399,101.003,246333,4
03tg6cOOCCZNPRZeOmYbYx,Sex - EP Version,The 1975,0.35,0.964,2,-4.049,1,0.0855,2.2e-05,0.000271,0.276,0.12,148.287,206133,4
2yfu1w0yFYHAHnr4p5JS7V,Vowels (and the Importance of Being Me),HUNNY,0.484,0.875,4,-5.237,1,0.0541,0.00154,9.64e-05,0.169,0.724,150.021,184436,4
6iCJCZqDJjmBxt07Oid6FI,Buttercup,Hippo Campus,0.623,0.763,9,-4.412,1,0.0719,0.199,6.52e-06,0.126,0.199,108.871,226610,4
0V8jGgK39sLsj2yAHHPigU,Go Outside,Cults,0.366,0.704,2,-6.758,1,0.0326,0.122,0.939,0.345,0.495,77.473,203067,4
02Aw6IyFursVr67JbQrb1l,Poet,Bastille,0.59,0.752,11,-6.507,1,0.0512,0.194,0.0,0.0835,0.798,171.905,165120,4
62v1MU1PFXL6AUTyST8PJU,Back to the Old House - John Peel Session 14/09/83,The Smiths,0.56,0.328,3,-16.46,1,0.0295,0.904,0.0356,0.137,0.386,109.631,185213,3
6hmmNlvwMiCGsdDKujp7MP,Memento Mori,Crywank,0.434,0.519,11,-12.584,0,0.0585,0.929,0.00106,0.123,0.34,141.423,169333,4
2t1TbzQBk7QucDaibzSmzv,A Little Bit,"Alex Brightman, Drew Gasparini",0.616,0.508,0,-9.879,1,0.385,0.351,0.0,0.0726,0.634,104.672,248373,4
1kftorJNhsWrtqjCJyte6j,Shop,Jack Stauber's Micropop,0.465,0.933,0,-4.7,1,0.302,0.371,0.000412,0.705,0.389,162.116,17951,3
78VXkLNQNDNu1fp1SfNVRo,Bread,Jack Stauber's Micropop,0.601,0.432,5,-9.084,1,0.474,0.954,1.93e-06,0.163,0.769,72.574,55716,4
65vHYDVPMWlYMgLV2g1Gip,Paper Towels,Jack Stauber's Micropop,0.634,0.704,11,-7.027,0,0.3,0.0735,4.99e-06,0.33,0.644,165.1,56004,4
5WjZ5G7ZLFXASnahZ8Augr,Oatmeal,Jack Stauber's Micropop,0.737,0.715,11,-6.809,1,0.374,0.674,2.58e-05,0.276,0.285,141.997,53455,4
0qeFBSpgOZYIHvl65QuOjc,Cheese,Jack Stauber's Micropop,0.38,0.789,6,-4.408,1,0.0665,0.862,0.00124,0.463,0.701,119.674,35456,4
257HOgdGCe3Q0ZTFNCdzan,Finale,Jack Stauber's Micropop,0.333,0.629,1,-6.571,1,0.101,0.494,0.0191,0.0973,0.0878,122.012,57024,4
3LjMtktPatMMpiMMHBaReh,I Can't Stop (Big Boss Vette & Omah Lay),"Big Boss Vette, Omah Lay",0.839,0.773,1,-4.498,1,0.0607,0.0858,0.0151,0.139,0.679,128.049,133200,4
6HexNTb392JS071DoTGo0y,Hummingbird (Metro Boomin & James Blake),"Metro Boomin, James Blake",0.586,0.595,6,-7.851,1,0.127,0.459,0.00681,0.254,0.256,81.405,319493,4
34WmTDrVvUoYTfSdfbyZhE,Another Dimension,Pop Money,0.629,0.63,2,-6.517,1,0.0403,0.313,1.44e-05,0.113,0.176,149.859,179333,4
0KMKB5oVlFslI02Uv0tizA,Take It To The Top (Becky G & Ayra Starr),"Becky G, Ayra Starr",0.861,0.722,1,-7.071,1,0.0777,0.0188,1.39e-05,0.101,0.766,100.028,125027,4
3GQyOUrR0VmmVkDvgHSzJo,"Hannah, You're Amazing",Halloweens,0.529,0.687,5,-7.712,0,0.0302,0.016,0.000656,0.293,0.629,101.0,218822,4
35MWjkiyjOxHeMemwackaW,Devil,Arms Akimbo,0.672,0.395,2,-9.703,1,0.039,0.74,0.00516,0.439,0.434,97.354,217791,4
5DknIp7S8Pl83piSZCM1a1,Mike Walton - Basement Version,Adjust the Sails,0.486,0.592,7,-10.418,1,0.0508,0.592,0.0,0.614,0.661,170.152,199027,4
4whpHwKr9rH2MTFzXk7mkW,Ghost of Chicago,Noah Floersch,0.651,0.508,4,-6.543,1,0.0324,0.428,1.22e-06,0.113,0.548,100.085,187100,4
4vrLJML3DDi4kzSslXBUfo,Dear Arkansas Daughter,Lady Lamb,0.324,0.582,7,-6.613,1,0.0319,0.0217,2.64e-05,0.0783,0.264,111.505,352867,4
2eB7JqIY4hTTSz31h6bjwR,Through The Fire And Flames,DragonForce,0.153,0.953,0,-4.74,0,0.122,0.00152,0.0062,0.366,0.14,199.892,439120,4
3AGOgQzp0YcPH41u9p7dOp,Glad You Came,The Wanted,0.61,0.841,7,-4.579,0,0.0692,0.056,9.85e-06,0.118,0.431,126.889,198187,4
0efT4YKQLQx2YHbp6vgRX8,Someone New,Hozier,0.446,0.533,7,-5.955,1,0.046,0.427,3.26e-06,0.332,0.58,183.81,222813,4
57V4uc2b2diZ4RPHXWecb9,Like Real People Do,Hozier,0.539,0.179,7,-14.33,1,0.0309,0.921,0.393,0.106,0.145,140.01,198027,3
1UWhx0pFZccP4jdCIZsj7U,Arsonist's Lullabye,Hozier,0.463,0.373,6,-10.666,0,0.0362,0.673,0.0745,0.118,0.184,64.831,266547,4
78x3oT0wyvcm9GRmuAP6Vq,De Selby (Part 1),Hozier,0.376,0.171,8,-14.654,0,0.041,0.814,0.00845,0.149,0.139,68.033,219693,4
3SRtygyWBQnoxuOPtdBPm2,De Selby (Part 2),Hozier,0.598,0.861,6,-5.351,0,0.0604,0.0814,0.000652,0.185,0.644,161.956,227827,4
4LesrBswFnLcHmwDslst1q,First Time,Hozier,0.439,0.652,1,-7.158,1,0.0847,0.177,5.17e-05,0.121,0.471,79.942,233173,4
6QnfsyzifAJJrNHYTO6j9J,Francesca,Hozier,0.314,0.592,2,-7.182,1,0.0344,0.000241,2.03e-06,0.122,0.18,177.939,270067,4
3EN1l4uUvFBOy3pD9we2jf,"I, Carrion (Icarian)",Hozier,0.254,0.176,0,-14.979,1,0.0368,0.798,0.0266,0.0853,0.196,77.406,196613,4
2SXx7Ofa79CeJfio98aJcG,Eat Your Young,Hozier,0.546,0.599,7,-6.442,0,0.0286,0.35,0.0686,0.256,0.331,90.0,243947,4
2OLaeJRrRjFgLfTsccnzlM,Damage Gets Done (feat. Brandi Carlile),"Hozier, Brandi Carlile",0.297,0.839,7,-4.448,1,0.0848,0.399,0.0,0.0965,0.303,152.997,268653,3
7FHMNRLUgVHTfNaNAGaTbg,Who We Are,Hozier,0.448,0.413,2,-6.876,1,0.0268,0.0869,0.000513,0.0802,0.102,158.044,245667,4
0XDitVRGOZEdTuoIItU9Q1,Son of Nyx,Hozier,0.109,0.32,8,-11.453,1,0.032,0.8,0.936,0.383,0.0376,72.363,199013,3
5csu6psyW6UN4ggucwOuDR,All Things End,Hozier,0.399,0.557,9,-7.231,0,0.0525,0.382,0.0,0.0748,0.24,76.23,216693,4
0cfhXKQGi6BJZxbvO21g7p,To Someone From A Warm Climate (Uiscefhuaraithe),Hozier,0.465,0.181,1,-9.681,1,0.0499,0.861,0.0,0.0987,0.228,107.967,240773,3
38U4hYYzUbydvJ4J5YZEy6,Butchered Tongue,Hozier,0.279,0.238,2,-14.242,1,0.0504,0.878,0.00177,0.135,0.392,88.453,149880,1
0qPHyYoGZeujrXNwNEvkQv,Anything But,Hozier,0.637,0.725,8,-7.184,1,0.0872,0.485,0.000174,0.0543,0.595,92.85,225333,4
5XNOw5EcLiqeqx8KDQY5Q6,Abstract (Psychopomp),Hozier,0.396,0.606,0,-6.517,1,0.0381,0.204,5.73e-06,0.12,0.197,162.046,244120,4
1ptwL6lZNLc654XAaHqcHb,Unknown / Nth,Hozier,0.475,0.178,7,-9.976,1,0.0347,0.745,0.000189,0.0899,0.23,136.687,280107,4
0xCYHtz6bHgKY9zqP7Yciu,First Light,Hozier,0.183,0.521,11,-5.205,0,0.0305,0.0436,0.0,0.0909,0.0526,147.771,292080,4
0dRvjBVCStIlBxOqbhAQ3q,Little Boxes,Malvina Reynolds,0.588,0.269,5,-9.341,1,0.048,0.952,0.0419,0.0934,0.512,122.15,131440,3
6n1ISqV28uan809DK6vzjh,Three Is A Magic Number,Blind Melon,0.574,0.825,2,-6.467,1,0.0518,0.162,0.0,0.1,0.65,108.532,195240,4
4CpertYLR6sEQcDLdiAzdu,Scar That Never Heals,Jeremy Fisher,0.62,0.863,9,-3.373,1,0.0587,0.282,0.0,0.0686,0.833,91.414,219467,4
1bvERTuePaoVjQ3NpJq9aH,June Hymn,The Decemberists,0.593,0.365,9,-6.407,1,0.0252,0.511,0.0,0.139,0.159,98.345,237547,4
4VGUVQVFLm6zexNxSEs131,Waiting for Death,Candle Kid,0.607,0.586,4,-9.548,1,0.052,0.0297,0.00533,0.163,0.424,137.921,226087,4
60lIXLh6twfqEZZhnusEEi,Still Though We Should Dance,Radnor & Lee,0.68,0.505,4,-8.215,1,0.0391,0.229,2.53e-05,0.0719,0.528,92.987,184000,4
7vPIuf74y1cA03LjlNJoUg,Little Moth,chloe moriondo,0.565,0.103,0,-21.391,1,0.0391,0.965,0.000182,0.0838,0.266,140.019,166243,4
6o5sSlAsvLcPdrK7HFxXp3,Anything For You,Ludo,0.691,0.73,4,-7.844,1,0.0303,0.235,0.0,0.145,0.667,107.967,203387,4
2OWfdex8Sx9e6RqUeFfUKW,Another New World,Punch Brothers,0.427,0.409,2,-10.696,0,0.0364,0.878,0.000473,0.0834,0.349,118.993,390453,3
21B9uYkOU8YNeEoT1MAThK,Ofelia,Kiltro,0.437,0.681,7,-8.814,0,0.0674,0.606,0.00172,0.343,0.621,120.032,257736,4
6KDhL6OFfKYrAcf4IyZEJs,Underground,Cody Fry,0.631,0.251,5,-10.835,1,0.033,0.842,0.0447,0.192,0.371,130.047,186404,4
3ZzlzIJ5iH3WXCP6bX8Vp5,Classy Girls,The Lumineers,0.72,0.802,5,-7.507,1,0.0342,0.661,7.9e-06,0.348,0.497,121.011,165933,4
1V7mHn6zEEUpgysBYxiW9r,2 Atoms In A Molecule,Noah And The Whale,0.625,0.668,4,-9.871,1,0.0518,0.49,2.33e-05,0.226,0.619,145.029,124627,4
